COMID,downkm,,Q,W,DA
3772550,17.80556552,1.027399967,3.853139945,13.74059159,121.4230968
3772570,10.04777924,20.09555847,1.484530558,8.528891918,46.78969454
3772590,4.371068595,8.74213719,0.37067891,4.261838402,11.68604056
3771970,6.256354582,2.55369488,0.673916375,5.746468688,21.24363357
3772640,206806.9047,6.973088364,23024235.75,33588.50327,723522836.1
3772100,1941.42041,2.141361281,9603.591297,685.9854033,302210.0637
3771880,198748.996,10.66441891,21548282.05,32494.08901,677149947.7
3772700,1.981392908,1.320928605,0.099126166,2.203901569,3.125797979
3772710,3.655050905,7.310101809,0.275094342,3.671460577,8.673102512
3771140,21.3266323,8.530652921,5.205371786,15.97069872,164.0267825
3772740,5.903072285,11.80614457,0.611681726,5.474705888,19.2821684
3772790,1.02406429,2.04812858,0.032987833,1.271378712,1.040428838
3770460,7.866779752,12.14739404,0.987260805,6.955269904,31.11894359
3772840,16.2412789,2.101173272,3.30553854,12.72679804,104.1695355
3772800,32.69532959,21.79688639,10.61172546,22.80295041,334.3438576
3772850,9.06329984,18.12659968,1.250070922,7.826459938,39.40117344
3772830,68.6957305,0.534858144,36.58475894,42.33973533,1152.420056
3772730,35.49408898,0.914318196,12.16881866,24.41868371,383.3937787
3769275,53.70938118,21.48375247,24.27347244,34.48768113,764.6709344
3772950,533.6640122,8.485352513,1115.562556,233.8002678,35118.61963
3770450,90.87149471,23.05646823,58.32264877,53.4584866,1837.009492
3772140,1414.470652,6.034986989,5664.71951,526.8503165,178276.8375
3773000,0.131439429,0.262878857,0.001076599,0.229680981,0.033976611
3772480,40.61464403,5.54927225,15.23394175,27.32147773,479.9448929
3770170,128.7711827,16.97989382,104.2812091,71.48271991,3284.239359
3773030,6.967995815,13.93599163,0.806490301,6.286336354,25.42189412
3773040,4.614210446,9.228420891,0.405684742,4.458537017,12.78942835
3773060,2.629377493,5.258754985,0.158866806,2.790066932,5.009206056
3772870,71.84503627,2.554604538,39.42318644,43.95152029,1241.813835
3773090,7.862859585,15.72571917,0.986440826,6.95238092,31.09310209
3773010,1.023097469,0.682064979,0.032935933,1.270378173,1.038792203
3773110,194852.435,6.706443323,20848650.16,31962.22549,655168063.2
3772860,2.283842909,1.522561939,0.125613094,2.480935632,3.960855535
3773120,3154.05949,10.56485285,21565.24526,1027.957693,678525.9
3773130,1.172416506,2.344833011,0.04133309,1.423137882,1.303583464
3773140,4.858521584,9.717043167,0.442120555,4.654450256,13.93787111
3773070,1.393486713,0.928991142,0.055126159,1.643527238,1.738505985
3771560,80165.61153,8.861511664,4743364.404,15245.48641,149099773.2
3773160,2.030220426,0.344476284,0.103231637,2.249077634,3.2552342
3773080,81.52677508,1.481245854,48.67162544,48.83553672,1533.077639
3764110,887.1872509,50.60636361,2603.033775,357.1395455,81932.6662
3773260,1570.602549,0.458778193,6744.982537,574.8948985,212267.5947
3772980,153.8679184,3.570168759,140.3182494,82.91920297,4418.956256
3773350,3.360320045,2.240213363,0.239119416,3.422988666,7.539084605
3772330,15.18225676,20.21801613,2.95410533,12.03125767,93.09648082
3773480,1.419793493,2.839586985,0.056871894,1.669348011,1.793550915
3773510,0.446615917,0.893231833,0.008271392,0.636630364,0.260942805
3773530,4.015943616,8.031887232,0.321849065,3.971221999,10.14688654
3773550,6.399218685,12.79843737,0.699764554,5.855635161,22.05828739
3773500,1.100636084,0.733757389,0.037201327,1.350135195,1.173296116
3773340,6.948088069,4.935322686,0.802652921,6.27136294,25.30095533
3773400,25.81700699,1.051484324,7.157896814,18.72797223,225.5399868
3773620,0.129326542,0.258653083,0.001047904,0.226599456,0.033071191
3773640,191759.7136,5.44805483,20299944.52,31538.82181,637928070.4
3772990,1522.172667,4.179485687,6401.85251,560.0810415,201471.0335
3770380,50.57703855,20.23081542,21.95981226,32.80290842,691.7977191
3773720,4.963615328,9.927230655,0.458177515,4.738216776,14.44397479
3773660,1676.454312,0.434767846,7519.679176,607.012586,236643.0115
3773760,3010.115531,5.232510664,19949.70354,988.7039361,627703.5146
3773020,212.3379353,4.771486941,240.0453534,108.4537796,7558.870142
3773200,4.010011939,3.615106741,0.321056994,3.966332402,10.12191954
3773300,1744.626697,2.934266868,8036.304827,627.5180766,252898.1078
3773830,12.22737998,24.45475995,2.059316517,10.04522321,64.90207652
3773100,8.277411113,13.82656231,1.074653569,7.256584933,33.87308923
3773540,21.17743173,8.470972691,5.144806982,15.87751688,162.1186629
3773920,357.7961227,18.06581192,572.8605375,167.5415362,18036.17766
3772340,13.49901244,24.57989581,2.428576235,10.90872291,76.53751179
3773940,189963.2173,2.859289531,19983906.77,31292.35421,627998321.5
3769820,2001.210263,29.36631754,10101.67235,703.5495327,317881.0061
3773250,102.3011424,31.1800137,71.05736149,59.00687005,2238.039781
3773790,1796.654461,1.356188855,8439.77236,643.0776358,265592.6684
3773980,2574.066967,0.427024002,15368.8576,867.7983765,483593.0932
3774080,177.2356214,2.338936132,177.6122223,93.28986491,5593.195147
3774100,7.22443938,14.44887876,0.856573888,6.478589393,27.00031799
3773730,4.438883175,2.95925545,0.380315122,4.316878616,11.98977687
3774130,0.387771873,0.775543746,0.006535744,0.565907624,0.206195948
3773560,3.355475165,3.775920774,0.238544977,3.418874654,7.520976641
3774050,2582.903109,1.018347904,15456.90504,870.2806139,486363.0747
3773740,1686.775556,3.68654148,7597.012273,610.1258898,239076.2306
3774010,1823.311432,1.949110113,8649.546864,651.0205806,272192.8964
3774290,0.988836331,1.977672661,0.031117931,1.23481926,0.981462841
3774320,6.914421985,13.82884397,0.796180184,6.246025058,25.09696047
3774360,19.21792376,1.938519774,4.375996743,14.64321824,137.8966028
3774300,0.612035597,0.408023731,0.013986049,0.827838385,0.441184957
3774380,0.82401578,0.015936636,0.022961636,1.060716827,0.724252071
3774390,1.028025067,0.392081937,0.033200795,1.275475976,1.047144399
3774250,1759.265472,1.20471523,8149.026314,631.9037026,256444.7483
3774280,1859.946693,1.153448776,8941.196512,661.9053022,281369.1502
3774470,1.796475525,1.14481898,0.084189635,2.031081512,2.654874455
3774610,183068.118,12.24128675,18789434.52,30342.74694,590468338.4
3774530,1783.137097,0.759355687,8334.187461,639.0423974,262270.5931
3774540,1881.681621,0.792251097,9116.05069,668.3460809,286870.6098
3772560,27.15658795,17.67464489,7.78768316,19.53449449,245.3803606
3774160,2604.13529,2.748792547,15669.29428,876.2393621,493044.8502
3774690,2657.878179,0.28286836,16212.06272,891.2861905,510120.297
3773930,27.8586873,4.139453919,8.126203845,19.95454806,256.0447722
3774780,85865.35572,0.37162156,5318790.357,16143.75196,167183886.2
3774760,30.12037739,0.383926247,9.255472883,21.29596608,291.6195555
3774740,2663.626213,0.46420198,16270.55132,892.8924988,511960.3368
3774830,2.768893575,5.53778715,0.173166091,2.912926096,5.459990027
3774840,0.283700009,0.189133339,0.003881994,0.436139542,0.122484371
3774550,3.016787833,1.295805635,0.199774218,3.128727644,6.298791962
3773190,82498.17167,12.82665996,4975663.466,15614.33668,156400362.2
3774790,85993.66807,0.898709249,5332046.443,16163.85708,167600485.6
3774930,1.675416569,3.350833137,0.074946443,1.916344366,2.363444895
3773580,39.82980157,8.142606017,14.74637538,26.88070672,464.5868484
3775030,17.96033954,35.92067907,3.909134862,13.84007255,123.1873317
3773770,249.4227467,10.04813579,313.928481,124.0261891,9884.923827
3775060,5.95327319,11.90654638,0.620377803,5.513484591,19.55624694
3775160,3.190289463,6.380578925,0.219292142,3.278004724,6.914067421
3774850,4.801673328,1.517432,0.433530636,4.609013034,13.66712177
3774620,1905.312017,17.94750167,9307.687866,675.3345137,292900.0932
3775200,179396.7823,3.448329713,18165498.95,29834.70209,570864288.6
3775190,2237.801511,0.921426664,12170.00779,772.2243079,382954.8716
3775350,4.949792901,9.899585801,0.456052549,4.7272164,14.3769976
3775380,248.2215981,8.887697053,311.4123771,123.5281607,9805.711398
3775180,7.980495479,1.805348302,1.011165121,7.038969452,31.87228211
3775470,2673.956058,12.58653649,16375.87342,895.7777612,515273.7463
3774660,38.88445403,5.781087257,14.16755516,26.34786903,446.3542439
3775170,2.911927157,1.941284771,0.188333343,3.037817278,5.938129309
3775420,11.07064379,0.764251715,1.744915888,9.246668509,54.99496554
3775690,13.6864979,9.124331936,2.48506432,11.03486075,78.31743133
3775720,9.90034124,19.80068248,1.448395391,8.424450971,45.65098243
3775730,103.5078195,20.73095251,72.46003985,59.58642423,2282.210849
3775740,2589.769644,2.939363997,15525.46529,872.2085756,488519.9853
3775830,7.448132215,14.89626443,0.901241723,6.645362625,28.40804609
3775870,2.689377974,5.378755947,0.164955931,2.843033697,5.201166155
3775880,23.23385525,9.293542099,6.004301386,17.15257322,189.1970394
3773630,19.51880714,13.01253809,4.490802098,14.83405888,141.5136948
3775840,167.6380375,10.34646384,161.8703784,89.05980318,5097.553108
3776020,2.635933082,5.271866164,0.159527634,2.795863741,5.030038768
3776040,0.677665346,1.355330691,0.016574513,0.901194285,0.522821168
3776070,68.15771801,1.701469098,36.10837008,42.06316838,1137.416488
3776090,11.9244092,0.862344959,1.974961233,9.837331975,62.24397689
3776110,5.75367669,11.50735338,0.586094146,5.358975009,18.47570796
3776160,10.15250497,2.681463518,1.51041348,8.602921628,47.60532894
3776250,0.197858374,0.395716748,0.002128929,0.322982222,0.067179062
3776270,2.631120536,5.262241071,0.159042404,2.79160846,5.014741819
3774120,14.07093577,16.30484974,2.602511874,11.29261183,82.01813917
3776320,5.139357155,2.055742862,0.485538061,4.877639287,15.30635199
3776370,0.345473094,0.690946188,0.005391068,0.513967261,0.170088518
3775540,6.499095181,5.233051279,0.718065549,5.931712393,22.63507428
3775900,27.00480698,1.959461593,7.715260371,19.44345026,243.0988161
3776400,0.289993495,0.57998699,0.00402661,0.444189008,0.127046442
3776490,9.20628413,18.41256826,1.28311908,7.929239238,40.44263338
3776290,23.03168174,1.616642202,5.917457817,17.02807778,186.4610657
3776570,2476.304759,4.226234074,14408.20015,840.2391371,453370.5237
3776600,7.83888165,15.6777633,0.981431309,6.93470505,30.93522799
3774940,66.43279793,9.592724892,34.59792172,41.17399864,1089.845627
3776260,7.840651825,3.13626073,0.981800788,6.936010282,30.94687208
3776610,10.35796764,4.143187054,1.561712136,8.747793704,49.2218681
3776380,38.06027677,1.920236343,13.67052012,25.88156653,430.6977331
3776650,1.788724956,1.192483304,0.083585017,2.023775146,2.635811581
3776720,6.608829905,4.405886603,0.738390289,6.015074743,23.27563982
3775890,49.03463743,7.274995169,20.85483506,31.96696604,656.9938397
3776800,6.481660495,12.96332099,0.71485727,5.91844627,22.53396013
3776820,3.277706235,6.55541247,0.22940007,3.352700917,7.232701878
3776810,0.417592041,0.278394694,0.007394899,0.601955192,0.233296226
3774910,86235.27032,9.584716114,5357042.45,16201.69991,168386035.2
3776660,2.941331994,1.112730772,0.191514313,3.063364383,6.038406738
3776770,75.03633196,1.078422881,42.3853781,45.5728376,1335.104222
3776960,2.57365809,5.147316179,0.153294502,2.740698924,4.833537613
3776970,0.71009493,1.42018986,0.017917721,0.936999642,0.565182965
3776890,88761.689,0.57838749,5621216.541,16596.37341,176688196.1
3777000,88914.68876,0.032536044,5637378.003,16620.21426,177196097.7
3776640,41.79713871,1.713014853,15.98047242,27.98290815,503.4599855
3776620,103.8293935,1.739480861,72.83569688,59.74068251,2294.040457
3776500,44.9742266,18.93431892,18.0563018,29.74489516,568.8458644
3776900,4.092639767,1.189884774,0.332160648,4.034336592,10.47191881
3776120,9.980997998,6.653998665,1.468119193,8.481617798,46.27253081
3777140,40.43733693,8.1379289,15.12323903,27.22202623,476.4578323
3777150,313.7724341,1.039209706,460.2514448,150.1743014,14491.31728
3776930,79.373995,1.126365906,46.54809759,47.75831637,1466.20171
3776030,22.7302328,9.092093121,5.788912501,16.84211129,182.4112809
3777080,5.062433543,0.749702777,0.473484016,4.816712238,14.92642158
3775360,19.7871173,13.19141153,4.594179774,15.00382648,144.7707285
3774140,40.97900267,23.82371141,15.46244397,27.52561997,487.1425437
3777250,5.31577317,10.63154634,0.513638499,5.016800418,16.19204071
3777260,5.300387645,10.60077529,0.511162676,5.004694909,16.1140064
3775590,16.53757669,8.641110647,3.406676699,12.92002934,107.3561844
3777310,1.506285,3.012569999,0.062763844,1.753689921,1.979328368
3777330,0.500188994,1.000377988,0.009990677,0.699673611,0.315171441
3777340,2369.296249,3.958316734,13385.32115,809.8646407,421190.0458
3777350,171863.7972,10.09839807,16911834.15,28786.80033,531473780.9
3777050,93.03668002,1.453312239,60.65755066,54.51807024,1910.539242
3777390,9.211659605,18.42331921,1.284368244,7.933098005,40.48199871
3777400,104.3391359,8.687128339,73.43276022,59.98504189,2312.842226
3777170,84.43216986,2.23178838,51.59731048,50.28188753,1625.214922
3777180,6.130323415,1.386076968,0.651438043,5.64981983,20.53518223
3777280,30.24487262,1.491259924,9.319332232,21.36930695,293.6312595
3777560,19.88030842,39.76061683,4.630305521,15.0627013,145.908909
3777590,86.34930862,34.53972345,53.56508993,51.23172266,1687.184783
3777630,11.1750445,1.093806634,1.772433007,9.31929275,55.86207244
3777320,5.95895909,2.383583636,0.62136584,5.517873339,19.58738737
3777440,93.20739172,1.927925065,60.84320077,54.60143622,1916.385635
3777660,168990.8544,5.33440557,16443197.31,28385.14873,516748944.6
3777620,14.26743641,0.715750659,2.663379191,11.4239039,83.93602292
3777710,9.12789506,18.25579012,1.264958173,7.872925154,39.87032201
3777160,322.7848385,4.515082736,482.4990852,153.7610327,15191.6697
3777550,37.55626608,1.668040624,13.37007625,25.5955804,421.2337577
3777730,42.12204609,0.791356899,16.18808884,28.16409688,509.9996938
3777770,1.674214392,3.348428784,0.074856819,1.915198192,2.360619074
3775490,47.7001392,11.85028309,19.91730443,31.24016513,627.463828
3777800,41.00344648,16.40137859,15.47782224,27.53930446,487.6269473
3776560,27.58881508,7.49762447,7.995401961,19.79329927,251.9241324
3777640,100.7019268,1.49359469,69.2153295,58.23702556,2180.033003
3777860,0.101937117,0.203874234,0.000704739,0.185828451,0.022242701
3777870,3.180362446,2.120241631,0.218155834,3.269500857,6.878247151
3777040,197.291713,17.84017172,212.3658858,102.0094525,6687.409375
3777960,4.709948223,9.419896446,0.419813311,4.535510141,13.23475752
3777970,13.48270057,26.96540114,2.423686177,10.89773475,76.38342744
3777790,55.23433834,3.218115188,25.43319809,35.3019363,801.198265
3778020,1.159351986,2.318703971,0.040568153,1.409907616,1.279462783
3778050,2.595664328,5.191328656,0.155485756,2.760217749,4.902617631
3778070,3.229852013,2.153234675,0.223844148,3.311851938,7.057561634
3778010,1.918916907,1.279277938,0.093970805,2.145826047,2.963259718
3778120,1.378934621,2.757869241,0.054169848,1.629209182,1.708352329
3777690,17.29621786,2.478809597,3.671156281,13.41218318,115.6892956
3777030,48.19790066,7.66247935,20.26498053,31.51164937,638.4148366
3777130,69.52199546,7.139535698,37.32124017,42.7637787,1175.615001
3778130,0.878935862,0.585957241,0.02556907,1.119323209,0.806479699
3778250,70.39127916,4.648258717,38.10239248,43.2089948,1200.216739
3778260,8.052592985,16.10518597,1.026439139,7.091933291,32.35363725
3778110,2.960997146,0.80488254,0.193653539,3.08042585,6.105843884
3778280,4.960771272,9.921542543,0.457739966,4.735953793,14.43018361
3777220,39.59333579,8.807008488,14.60072228,26.74762404,459.9988465
3778320,2.073843865,4.147687729,0.106955715,2.289285926,3.372645175
3778240,1.399923438,0.456017912,0.055551291,1.649852491,1.751910886
3778060,2.357520674,1.571680449,0.132440754,2.547468737,4.176106815
3778310,54.5019864,1.132091916,24.87354392,34.91136852,783.5711403
3778410,59.15821866,1.21733498,28.51592496,37.38021299,898.2920324
3777980,57.61761028,1.548428687,27.2887661,36.56705538,859.6415952
3778460,58.43643656,0.089223873,27.93830668,36.99968956,880.0994798
3778500,58.58215513,0.202213275,28.05453924,37.07657512,883.760323
3774800,2682.1579,18.95949711,16459.69214,898.0673221,517910.6621
3778540,3.654168927,7.308337853,0.274983693,3.670722133,8.669614634
3778610,164542.7316,8.565379122,15728051,27761.02482,494278493.1
3778360,4.20690635,2.127090903,0.3477638,4.12800511,10.96374365
3778210,61.32301121,3.26278304,30.27656766,38.51690298,953.7444887
3778800,5.139099445,10.27819889,0.485497476,4.877435423,15.30507278
3778790,66.57626819,0.71816485,34.72256749,41.24810065,1093.771301
3772610,26.54719673,32.92059966,7.498552405,19.16843937,236.2718133
3778870,782.4748104,0.775022941,2111.316834,321.6434748,66457.96799
3778910,2108.364154,9.771808933,11019.34209,734.8113789,346752.9553
3778150,25.47031318,3.954142666,6.998379097,18.5181148,220.514597
3779020,5.59803404,11.19606808,0.559903971,5.237871188,17.65024858
3778780,6.094772409,1.648641216,0.6451526,5.622497433,20.33708264
