UNIQUE_ID,COMID,type,TERMCODE,TERMNAME_HUC10,TERMNAME_HUC8,TERMNAME_HUC6,TERMNAME_HUC4,TERMNAME_HUC2,damName,latitude,longitude
18253067,18253067,outlet,SPFL307020503,Lower Nassau River Frontal,Nassau,St. Marys-Satilla,Altamaha-St. Marys,South Atlantic-Gulf Region,n/a,30.51291322,-81.44380838
16659839,16659839,outlet,SPFL308010316,St. Johns River-Atlantic Ocean,Lower St. Johns,St. Johns,St. Johns,South Atlantic-Gulf Region,n/a,30.40192229,-81.42571758
16683861,16683861,outlet,SPFL308020104,Pellicer Creek-Tomoka River Frontal,Daytona-St. Augustine,East Florida Coastal,St. Johns,South Atlantic-Gulf Region,n/a,29.70512442,-81.23068998
16683705,16683705,outlet,SPFL308020106,Tolomato River-Moses Creek Frontal,Daytona-St. Augustine,East Florida Coastal,St. Johns,South Atlantic-Gulf Region,n/a,29.91154729,-81.28589638
16696427,16696427,outlet,SPFL308020101,Rose Bay-Spruce Creek Frontal,Daytona-St. Augustine,East Florida Coastal,St. Johns,South Atlantic-Gulf Region,n/a,29.06862789,-80.92435072
16699963,16699963,outlet,SPFL308020205,Cape Canaveral-Atlantic Ocean,Cape Canaveral,East Florida Coastal,St. Johns,South Atlantic-Gulf Region,n/a,28.40935522,-80.58934112
20120830,20120830,outlet,SPFL308020302,Fort Pierce Inlet-Indian River,Vero Beach,East Florida Coastal,St. Johns,South Atlantic-Gulf Region,n/a,27.47502642,-80.34155479
20113248,20113248,outlet,SPFL308020303,St. Sebastian River-Vero Beach Main Canal Frontal,Vero Beach,East Florida Coastal,St. Johns,South Atlantic-Gulf Region,n/a,27.73028829,-80.41793159
20119322,20119322,outlet,SPFL308020203,Kid Creek-Indian River Frontal,Cape Canaveral,East Florida Coastal,St. Johns,South Atlantic-Gulf Region,n/a,27.85983882,-80.47631719
16745247,16745247,outlet,SPFL309020302,Upper Florida Keys,Florida Bay-Florida Keys,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.14584723,-80.38289159
16745395,16745395,outlet,SPFL309020302,Upper Florida Keys,Florida Bay-Florida Keys,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.14859949,-80.38689872
16745277,16745277,outlet,SPFL309020302,Upper Florida Keys,Florida Bay-Florida Keys,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.10909169,-80.43168819
16746415,16746415,outlet,SPFL309020302,Upper Florida Keys,Florida Bay-Florida Keys,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,24.97690663,-80.55363939
16745403,16745403,outlet,SPFL309020302,Upper Florida Keys,Florida Bay-Florida Keys,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.03404623,-80.49683959
16745295,16745295,outlet,SPFL309020302,Upper Florida Keys,Florida Bay-Florida Keys,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.08693023,-80.44044392
16745285,16745285,outlet,SPFL309020302,Upper Florida Keys,Florida Bay-Florida Keys,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.10772143,-80.41085359
16745283,16745283,outlet,SPFL309020302,Upper Florida Keys,Florida Bay-Florida Keys,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.10772143,-80.41085359
16745217,16745217,outlet,SPFL309020302,Upper Florida Keys,Florida Bay-Florida Keys,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.17223103,-80.45087192
16745203,16745203,outlet,SPFL309020302,Upper Florida Keys,Florida Bay-Florida Keys,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.17480103,-80.44865519
16745173,16745173,outlet,SPFL309020302,Upper Florida Keys,Florida Bay-Florida Keys,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.28316929,-80.35800239
16745193,16745193,outlet,SPFL309020302,Upper Florida Keys,Florida Bay-Florida Keys,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.26660529,-80.33949012
16745199,16745199,outlet,SPFL309020302,Upper Florida Keys,Florida Bay-Florida Keys,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.18562063,-80.38773292
16745201,16745201,outlet,SPFL309020302,Upper Florida Keys,Florida Bay-Florida Keys,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.17498483,-80.44817652
16745255,16745255,outlet,SPFL309020302,Upper Florida Keys,Florida Bay-Florida Keys,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.13738243,-80.39586852
16745197,16745197,outlet,SPFL309020302,Upper Florida Keys,Florida Bay-Florida Keys,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.20728043,-80.48745092
16749469,16749469,outlet,SPFL309020303,Lower Florida Keys,Florida Bay-Florida Keys,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,24.69894983,-81.34791152
16746445,16746445,outlet,SPFL309020302,Upper Florida Keys,Florida Bay-Florida Keys,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,24.95477889,-80.57267432
16746433,16746433,outlet,SPFL309020302,Upper Florida Keys,Florida Bay-Florida Keys,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,24.95789643,-80.56686052
89482,89482,outlet,SPFL309020302,Upper Florida Keys,Florida Bay-Florida Keys,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.26697063,-80.41846872
16770060,16770060,outlet,SPFL309020408,Rooker Bay,Big Cypress Swamp,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.95530469,-81.67968358
16770062,16770062,outlet,SPFL309020408,Rooker Bay,Big Cypress Swamp,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.95500569,-81.68176378
16770064,16770064,outlet,SPFL309020408,Rooker Bay,Big Cypress Swamp,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.95294503,-81.67278212
16767180,16767180,outlet,SPFL309020408,Rooker Bay,Big Cypress Swamp,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,26.04553749,-81.77605092
16768484,16768484,outlet,SPFL309020406,Rock Creek-Naples Bay,Big Cypress Swamp,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,26.07926923,-81.76985192
16768486,16768486,outlet,SPFL309020408,Rooker Bay,Big Cypress Swamp,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,26.07898309,-81.78828932
16767174,16767174,outlet,SPFL309020408,Rooker Bay,Big Cypress Swamp,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,26.04507649,-81.77270012
16767142,16767142,outlet,SPFL309020408,Rooker Bay,Big Cypress Swamp,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,26.04816329,-81.76010452
16770040,16770040,outlet,SPFL309020408,Rooker Bay,Big Cypress Swamp,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.97534443,-81.69141618
16770042,16770042,outlet,SPFL309020408,Rooker Bay,Big Cypress Swamp,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.97440623,-81.68692458
16770160,16770160,outlet,SPFL309020408,Rooker Bay,Big Cypress Swamp,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.90116323,-81.59021952
16770174,16770174,outlet,SPFL309020408,Rooker Bay,Big Cypress Swamp,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.89601803,-81.56501592
16770172,16770172,outlet,SPFL309020408,Rooker Bay,Big Cypress Swamp,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.89787409,-81.56100852
16770194,16770194,outlet,SPFL309020408,Rooker Bay,Big Cypress Swamp,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.89239323,-81.52135378
16770176,16770176,outlet,SPFL309020408,Rooker Bay,Big Cypress Swamp,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.89318129,-81.58831992
16766964,16766964,outlet,SPFL309020408,Rooker Bay,Big Cypress Swamp,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,26.08107003,-81.78811012
20121070,20121070,outlet,SPFL308020302,Fort Pierce Inlet-Indian River,Vero Beach,East Florida Coastal,St. Johns,South Atlantic-Gulf Region,n/a,27.45092422,-80.33284972
89908,89908,outlet,SPFL309020616,Coral Gables,Florida Southeast Coast,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.27319903,-80.52047272
89912,89912,outlet,SPFL309020616,Coral Gables,Florida Southeast Coast,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.23657529,-80.52087939
89600,89600,outlet,SPFL309020301,Florida Bay,Florida Bay-Florida Keys,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.22650469,-80.51942572
89604,89604,outlet,SPFL309020301,Florida Bay,Florida Bay-Florida Keys,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.22650469,-80.51942572
89594,89594,outlet,SPFL309020302,Upper Florida Keys,Florida Bay-Florida Keys,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.23159169,-80.49095219
89592,89592,outlet,SPFL309020302,Upper Florida Keys,Florida Bay-Florida Keys,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.23090669,-80.48674032
89576,89576,outlet,SPFL309020302,Upper Florida Keys,Florida Bay-Florida Keys,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.24026009,-80.45814932
89906,89906,outlet,SPFL309020302,Upper Florida Keys,Florida Bay-Florida Keys,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.24177483,-80.45646052
89574,89574,outlet,SPFL309020302,Upper Florida Keys,Florida Bay-Florida Keys,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.24290243,-80.44886999
89878,89878,outlet,SPFL309020302,Upper Florida Keys,Florida Bay-Florida Keys,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.27322583,-80.43754192
89880,89880,outlet,SPFL309020302,Upper Florida Keys,Florida Bay-Florida Keys,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.28964949,-80.43631399
89868,89868,outlet,SPFL309020302,Upper Florida Keys,Florida Bay-Florida Keys,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.30632403,-80.43839119
89340,89340,outlet,SPFL309020302,Upper Florida Keys,Florida Bay-Florida Keys,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.29257129,-80.40752779
89316,89316,outlet,SPFL309020302,Upper Florida Keys,Florida Bay-Florida Keys,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.29888029,-80.40139799
89320,89320,outlet,SPFL309020302,Upper Florida Keys,Florida Bay-Florida Keys,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.29888029,-80.40139799
89848,89848,outlet,SPFL309020302,Upper Florida Keys,Florida Bay-Florida Keys,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.33817063,-80.40690819
89842,89842,outlet,SPFL309020616,Coral Gables,Florida Southeast Coast,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.32842389,-80.39792132
87628,87628,outlet,SPFL309020617,South Biscayne Bay,Florida Southeast Coast,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.43553103,-80.32728752
83728,83728,outlet,SPFL309020616,Coral Gables,Florida Southeast Coast,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.50309043,-80.33947112
83606,83606,outlet,SPFL309020617,South Biscayne Bay,Florida Southeast Coast,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.52607143,-80.33473712
84156,84156,outlet,SPFL309020616,Coral Gables,Florida Southeast Coast,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.54072583,-80.32863932
83562,83562,outlet,SPFL309020617,South Biscayne Bay,Florida Southeast Coast,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.55115763,-80.31748499
83560,83560,outlet,SPFL309020617,South Biscayne Bay,Florida Southeast Coast,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.55228083,-80.31558812
83480,83480,outlet,SPFL309020617,South Biscayne Bay,Florida Southeast Coast,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.56590123,-80.30751479
83358,83358,outlet,SPFL309020616,Coral Gables,Florida Southeast Coast,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.60973683,-80.31829059
83974,83974,outlet,SPFL309020617,South Biscayne Bay,Florida Southeast Coast,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.64131923,-80.27644972
83968,83968,outlet,SPFL309020617,South Biscayne Bay,Florida Southeast Coast,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.67179503,-80.26855252
79552,79552,outlet,SPFL309020613,Boca Raton Inlet-Port Everglades,Florida Southeast Coast,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,26.33595783,-80.07191539
68160,68160,outlet,SPFL309020606,Lower Loxahatchee River,Florida Southeast Coast,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,26.94657989,-80.07975959
47094,47094,outlet,SPFL309020605,South Fork of the St. Lucie River-Indian River,Florida Southeast Coast,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,27.12967209,-80.14921532
83208,83208,outlet,SPFL309020615,Tamiami Canal,Florida Southeast Coast,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.71048509,-80.26588359
83972,83972,outlet,SPFL309020615,Tamiami Canal,Florida Southeast Coast,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.69123649,-80.34447392
83568,83568,outlet,SPFL309020616,Coral Gables,Florida Southeast Coast,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.54547149,-80.32282239
68292,68292,outlet,SPFL309020610,Earman River-Boynton Inlet Frontal,Florida Southeast Coast,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,26.54546283,-80.04458052
79494,79494,outlet,SPFL309020613,Boca Raton Inlet-Port Everglades,Florida Southeast Coast,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,26.09261389,-80.11393052
84138,84138,outlet,SPFL309020614,North Biscayne Bay,Florida Southeast Coast,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.84663609,-80.17900812
84372,84372,outlet,SPFL309020614,North Biscayne Bay,Florida Southeast Coast,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.84663609,-80.17900812
83704,83704,outlet,SPFL309020616,Coral Gables,Florida Southeast Coast,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.50549869,-80.33949572
149054,149054,outlet,SPFL309020614,North Biscayne Bay,Florida Southeast Coast,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.90494903,-80.12815872
84150,84150,outlet,SPFL309020614,North Biscayne Bay,Florida Southeast Coast,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.78641909,-80.22627352
79568,79568,outlet,SPFL309020613,Boca Raton Inlet-Port Everglades,Florida Southeast Coast,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,26.25828029,-80.08144352
68194,68194,outlet,SPFL309020610,Earman River-Boynton Inlet Frontal,Florida Southeast Coast,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,26.77268963,-80.03599672
54524,54524,outlet,SPFL309020605,South Fork of the St. Lucie River-Indian River,Florida Southeast Coast,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,27.16938289,-80.18870359
148978,148978,outlet,SPFL309020605,South Fork of the St. Lucie River-Indian River,Florida Southeast Coast,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,27.15989102,-80.16526859
16745137,16745137,outlet,SPFL309020617,South Biscayne Bay,Florida Southeast Coast,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.32193829,-80.26621379
16745135,16745135,outlet,SPFL309020617,South Biscayne Bay,Florida Southeast Coast,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.32568923,-80.28380019
16745141,16745141,outlet,SPFL309020617,South Biscayne Bay,Florida Southeast Coast,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.32568923,-80.28380019
16745155,16745155,outlet,SPFL309020617,South Biscayne Bay,Florida Southeast Coast,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.31546283,-80.28935972
16745177,16745177,outlet,SPFL309020302,Upper Florida Keys,Florida Bay-Florida Keys,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.28222843,-80.35416792
16745185,16745185,outlet,SPFL309020302,Upper Florida Keys,Florida Bay-Florida Keys,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.27940543,-80.34448132
16745187,16745187,outlet,SPFL309020302,Upper Florida Keys,Florida Bay-Florida Keys,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.27915283,-80.34334612
16745385,16745385,outlet,SPFL309020617,South Biscayne Bay,Florida Southeast Coast,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.32155069,-80.26931819
16745161,16745161,outlet,SPFL309020302,Upper Florida Keys,Florida Bay-Florida Keys,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.28222843,-80.35416792
16745175,16745175,outlet,SPFL309020617,South Biscayne Bay,Florida Southeast Coast,Southern Florida,Southern Florida,South Atlantic-Gulf Region,n/a,25.27724523,-80.32901779
16817523,16817523,outlet,SPFL310010111,Charlotte Harbor-Peace River,Peace,Peace,Peace-Tampa Bay,South Atlantic-Gulf Region,n/a,26.94888529,-82.13962992
16817521,16817521,outlet,SPFL310010111,Charlotte Harbor-Peace River,Peace,Peace,Peace-Tampa Bay,South Atlantic-Gulf Region,n/a,26.95310462,-82.13789092
16816981,16816981,outlet,SPFL310010111,Charlotte Harbor-Peace River,Peace,Peace,Peace-Tampa Bay,South Atlantic-Gulf Region,n/a,26.95144702,-82.16513958
16817525,16817525,outlet,SPFL310010111,Charlotte Harbor-Peace River,Peace,Peace,Peace-Tampa Bay,South Atlantic-Gulf Region,n/a,26.94567322,-82.15022138
16816983,16816983,outlet,SPFL310010111,Charlotte Harbor-Peace River,Peace,Peace,Peace-Tampa Bay,South Atlantic-Gulf Region,n/a,26.94603602,-82.16439532
16848968,16848968,outlet,SPFL310010111,Charlotte Harbor-Peace River,Peace,Peace,Peace-Tampa Bay,South Atlantic-Gulf Region,n/a,26.90887229,-82.09049012
16849004,16849004,outlet,SPFL310010111,Charlotte Harbor-Peace River,Peace,Peace,Peace-Tampa Bay,South Atlantic-Gulf Region,n/a,26.90637342,-82.09320178
16918376,16918376,outlet,SPFL310020202,Lower Manatee River,Manatee,Tampa Bay,Peace-Tampa Bay,South Atlantic-Gulf Region,n/a,27.53414702,-82.57184178
16918284,16918284,outlet,SPFL310020606,Alligator Creek-Salt Creek Frontal,Tampa Bay,Tampa Bay,Peace-Tampa Bay,South Atlantic-Gulf Region,n/a,27.71272342,-82.65287632
16918634,16918634,outlet,SPFL310020606,Alligator Creek-Salt Creek Frontal,Tampa Bay,Tampa Bay,Peace-Tampa Bay,South Atlantic-Gulf Region,n/a,27.74298262,-82.64879112
16918238,16918238,outlet,SPFL310020606,Alligator Creek-Salt Creek Frontal,Tampa Bay,Tampa Bay,Peace-Tampa Bay,South Atlantic-Gulf Region,n/a,27.78224102,-82.66247098
16918186,16918186,outlet,SPFL310020606,Alligator Creek-Salt Creek Frontal,Tampa Bay,Tampa Bay,Peace-Tampa Bay,South Atlantic-Gulf Region,n/a,27.81608062,-82.60947672
16918178,16918178,outlet,SPFL310020606,Alligator Creek-Salt Creek Frontal,Tampa Bay,Tampa Bay,Peace-Tampa Bay,South Atlantic-Gulf Region,n/a,27.81608062,-82.60947672
16918168,16918168,outlet,SPFL310020606,Alligator Creek-Salt Creek Frontal,Tampa Bay,Tampa Bay,Peace-Tampa Bay,South Atlantic-Gulf Region,n/a,27.83953109,-82.62198118
16918826,16918826,outlet,SPFL310020606,Alligator Creek-Salt Creek Frontal,Tampa Bay,Tampa Bay,Peace-Tampa Bay,South Atlantic-Gulf Region,n/a,27.85472562,-82.63167458
16918090,16918090,outlet,SPFL310020606,Alligator Creek-Salt Creek Frontal,Tampa Bay,Tampa Bay,Peace-Tampa Bay,South Atlantic-Gulf Region,n/a,27.91549929,-82.72520258
16918776,16918776,outlet,SPFL310020606,Alligator Creek-Salt Creek Frontal,Tampa Bay,Tampa Bay,Peace-Tampa Bay,South Atlantic-Gulf Region,n/a,27.93396209,-82.73255092
16918764,16918764,outlet,SPFL310020606,Alligator Creek-Salt Creek Frontal,Tampa Bay,Tampa Bay,Peace-Tampa Bay,South Atlantic-Gulf Region,n/a,27.97790669,-82.70520498
16916370,16916370,outlet,SPFL310020606,Alligator Creek-Salt Creek Frontal,Tampa Bay,Tampa Bay,Peace-Tampa Bay,South Atlantic-Gulf Region,n/a,28.01537529,-82.69504378
16918212,16918212,outlet,SPFL310020604,Bullfrog Creek-Wolf Branch Frontal,Tampa Bay,Tampa Bay,Peace-Tampa Bay,South Atlantic-Gulf Region,n/a,27.79014789,-82.38494212
16918614,16918614,outlet,SPFL310020604,Bullfrog Creek-Wolf Branch Frontal,Tampa Bay,Tampa Bay,Peace-Tampa Bay,South Atlantic-Gulf Region,n/a,27.77538329,-82.39251812
16918856,16918856,outlet,SPFL310020604,Bullfrog Creek-Wolf Branch Frontal,Tampa Bay,Tampa Bay,Peace-Tampa Bay,South Atlantic-Gulf Region,n/a,27.76290369,-82.42473438
